1621,3.771,3.003,3.074,1.837,1.58,-0.609,-0.229,0.465,-0.497,0.487,-0.604,0.957,2.231,2.399,3.456,2.629,1.662,-0.392,-5.445,-8.746,-9.987,-9.271,-5.847,-1.282,3.317,6.564,8.15,7.676,4.956,2.612,1.651,0.607,-0.922,-0.905,-2.349,-0.661,1.212,-1.631,-3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,0.804,1.897,-0.832,-0.455,-1.39,-0.725,-0.251,-0.52,-0.027,1.079,1.404,2.554,1.914,2.546,3.46,6.554,5.601,7.915,5.14,0.224,-4.274,-7.111,-10.415,-11.328,-11.057,-7.9,-4.462,-0.63,1.74,3.983,4.235,5.333,5.185,5.174,6.463,7.251,4.337,-0.78,-3.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631,2.238,0.51,0.741,0.431,0.654,0.503,-1.038,0.398,0.584,-0.114,2.015,2.366,2.535,2.327,3.243,1.318,0.538,-3.712,-6.66,-9.696,-10.865,-8.683,-3.351,3.344,6.2,6.896,7.745,6.475,4.12,2.32,0.716,-0.566,-0.755,-2.108,-2.296,-1.746,1.793,-0.658,-2.441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640,2.729,1.912,0.733,0.861,0.408,-1.148,-2.418,-2.147,-1.336,-0.356,1.459,4.82,7.604,9.031,8.694,7.718,3.297,-1.259,-3.393,-6.491,-10.001,-11.17,-9.366,-7.248,-5.991,-1,0.016,1.284,3.299,4.01,6.042,7.603,8.429,7.265,2.062,-1.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641,3.691,0.346,4.247,0.698,0.686,-0.303,-1.06,0.733,0.291,-0.195,3.328,3.933,3.801,3.272,0.345,-3.73,-5.502,-6.777,-8.208,-8.772,-5.852,-2.015,2.231,5.378,8.494,7.384,6.183,4.176,2.497,0.686,-1.211,-2.49,-3.169,-0.574,-0.667,-2.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,2.075,2.312,2.077,1.243,-1.641,0.616,1.182,2.085,1.912,2.726,1.148,-1.251,-2.632,-1.747,-3.12,-4.067,-3.535,-2.237,-2.601,-0.72,1.282,3.4,3.985,4.392,3.768,3.387,2.819,2.666,2.842,1.409,-0.147,-2.283,-3.448,-5.598,-5.771,-4.827,-2.356,0.743,2.998,2.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,3.742,3.994,4.511,5.116,7.617,5.63,1.981,-1.084,-3.618,-7.979,-10.001,-7.719,-5.173,-3.228,0.079,0.287,0.6,1.822,2.116,4.142,4.459,5.12,5.175,4.846,3.151,0.343,-1.018,-2.188,-2.131,-1.482,-1.991,-1.596,-1.042,-0.627,-0.464,0.15,0.673,1.503,1.297,-1.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,1.373,-0.26,0.075,-1.635,-1.508,0.071,0.28,1.712,2.608,2.478,0.814,-0.912,-0.289,-3.377,-3.644,-3.629,-2.496,-1.51,-1.505,1.925,2.48,4.162,4.343,4.13,1.965,1.193,1.666,1.217,1.975,0.977,-0.2,-2.05,-4.75,-5.913,-5.426,-3.49,-1.871,-0.13,2.993,4.49,3.165,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,1.27,2.197,2.697,5.02,3.843,1.789,-1.62,-3.966,-6.315,-7.488,-6.945,-4.458,-3.616,-1.746,-0.974,0.627,2.25,4.158,4.569,4.855,5.751,5.672,3.904,2.48,-0.2,-2.043,-3.31,-2.214,-1.922,-1.483,-0.824,-0.552,-0.894,0.428,-0.005,0.193,0.423,0.231,1.117,-0.212,-3.664,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,1.842,0.842,-1.205,-0.436,-3.272,0.119,2.153,1.8,2.049,2.174,-0.486,0.455,-1.465,-2.914,-3.435,-4.564,-3.413,-2.459,-1.901,2.522,2.586,4.364,4.094,2.691,2.708,1.641,0.589,1.667,2.06,2.645,1.828,0.567,-2.775,-5.715,-6.189,-4.909,-3.775,-0.96,1.294,3.745,4.328,3.62,1.224,,,,,,,,,,,,,,,,,,,,,,,,,
1721,5.497,2.18,3.551,5.057,5.886,3.045,-0.912,-4.154,-5.649,-8.173,-6.857,-6.039,-4.965,-3.905,-2.289,-0.63,1.327,2.698,4.192,5.74,8.052,7.545,5.393,3.138,0.412,-0.989,-2.214,-2.411,-2.892,-2.69,-2.016,-2.337,-0.972,0.454,0.884,1.224,1.231,0.769,0.142,1.462,-2.826,-2.232,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,
1730,0.83,1.04,-0.521,0.106,0.531,1.062,1.262,2.771,2.646,0.15,0.713,-1.46,-1.716,-2.016,-2.263,-2.013,-1.42,-1.816,-0.514,-1.008,0.141,1.276,0.893,1.412,2.679,1.953,2.078,2.758,1.436,0.966,0.767,0.568,0.544,0.137,1.595,4.08,0.064,-2.247,-4.486,-7.081,-3.878,-5.82,-1.964,1.123,2.536,3.392,3.436,,,,,,,,,,,,,,,,,,,,,
1731,4.368,3.896,5.951,5.914,4.257,0.509,-2.475,-5.73,-6.88,-5.822,-5.435,-3.218,-1.092,-0.803,1.408,1.65,0.991,1.028,1.726,1.774,2.462,1.896,1.697,2.093,1.61,1.441,1.528,0.392,0.403,-0.381,-1.781,-0.791,-1.249,-0.506,-0.269,-1.453,-0.634,-0.942,-0.707,1.094,0.358,0.89,0.314,-0.022,0.789,-1.682,-3.932,,,,,,,,,,,,,,,,,,,,,
1740,0.805,-0.332,-1.574,-0.143,-1.559,-0.027,0.036,1.305,1.81,1.324,1.234,-0.217,-0.824,-2.448,-4.055,-3.38,-3.085,-1.737,0.772,3.097,3.815,3.839,4.032,2.994,2.379,0.525,0.543,-0.167,-0.106,1.301,0.83,1.131,-0.049,-1.523,-5.323,-7.066,-4.861,-1.732,-0.398,0.811,2.05,3.189,5.955,3.647,-1.495,,,,,,,,,,,,,,,,,,,,,,,
1741,1.867,2.437,4.584,6.021,6.197,2.303,-1.581,-5.12,-8.868,-9.059,-6.687,-4.209,-2.831,-1.102,0.627,0.924,1.558,2.874,5.142,5.899,6.066,3.908,2.856,1.933,-0.81,-1.561,-2.287,-2.274,-1.747,-1.218,-1.198,-0.373,-1.144,-0.604,0.335,1.224,0.874,0.442,-0.459,0.028,-0.552,0.112,1.774,-2.201,-2.338,,,,,,,,,,,,,,,,,,,,,,,
1800,3.704,2.929,0.286,-0.915,0.589,-0.312,0.627,-1.223,1.078,-0.516,1.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,0.527,3.199,1.204,2.679,2.973,1.899,0.656,-0.109,0.026,-0.999,-2.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4.599,2.314,-1.335,0.301,-0.833,-0.624,-0.117,-1.295,-0.675,1.77,1.353,2.237,-0.952,-3.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,2.18,1.759,1.803,0.832,1.29,0.417,-0.446,-0.364,-0.554,0.779,1.546,-0.924,-2.506,-2.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,-0.759,2.669,0.054,-0.775,1.383,-0.082,0.981,0.101,1.189,2.183,-1.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,-1.273,3.714,0.507,0.019,-0.509,1.742,0.089,1.215,0.236,-0.509,-2.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,0.301,3.026,0.31,-0.948,-0.608,0.328,0.268,-0.104,1.117,0.034,1.408,0.293,-1.097,-0.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,-1.824,4.516,1.736,0.232,3.55,2.075,0.57,1.218,0.758,0.892,-0.426,-2.042,-1.672,-2.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,-3.746,3.225,1.317,-0.461,0.064,1.029,0.982,-0.623,-0.879,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,1.939,0.32,2.509,1.378,0.646,3.022,0.447,0.527,-1.456,-0.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
